anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip
gw-0251,192.0.2.251,251,18789,192.0.2.251:18789,https://192.0.2.251:18789,192.0.2.251:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0251-instance-1,DE,provider-0016,mdns,5353,False,False,0,192.0.2.251
gw-0252,192.0.2.252,252,18789,192.0.2.252:18789,https://192.0.2.252:18789,192.0.2.252:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0252-instance-1,US,provider-0115,mdns,5353,False,False,0,192.0.2.252
gw-0253,192.0.2.253,253,18789,192.0.2.253:18789,https://192.0.2.253:18789,192.0.2.253:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0253-instance-1,US,provider-0116,mdns,5353,False,False,0,192.0.2.253
gw-0254,192.0.2.254,254,18789,192.0.2.254:18789,https://192.0.2.254:18789,192.0.2.254:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0254-instance-1,US,provider-0115,mdns,5353,False,False,0,192.0.2.254
gw-0255,198.51.100.1,255,18789,198.51.100.1:18789,https://198.51.100.1:18789,198.51.100.1:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0255-instance-1,US,provider-0019,mdns,5353,False,False,0,198.51.100.1
gw-0256,198.51.100.2,256,18789,198.51.100.2:18789,https://198.51.100.2:18789,198.51.100.2:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0256-instance-1,JP,provider-0079,mdns,5353,False,False,0,198.51.100.2
gw-0257,198.51.100.3,257,18789,198.51.100.3:18789,https://198.51.100.3:18789,198.51.100.3:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0257-instance-1,RU,provider-0117,mdns,5353,False,False,0,198.51.100.3
gw-0258,198.51.100.4,258,18789,198.51.100.4:18789,https://198.51.100.4:18789,198.51.100.4:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0258-instance-1,DE,provider-0118,mdns,5353,False,False,0,198.51.100.4
gw-0259,198.51.100.5,259,18789,198.51.100.5:18789,https://198.51.100.5:18789,198.51.100.5:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0259-instance-1,RU,provider-0119,mdns,5353,False,False,0,198.51.100.5
gw-0260,198.51.100.6,260,18790,198.51.100.6:18790,http://198.51.100.6:18790,198.51.100.6:18790,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0260-instance-1,UA,provider-0120,mdns,5353,False,False,0,198.51.100.6
gw-0261,198.51.100.7,261,18789,198.51.100.7:18789,https://198.51.100.7:18789,198.51.100.7:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0261-instance-1,US,provider-0121,mdns,5353,False,False,0,198.51.100.7
gw-0262,198.51.100.8,262,18789,198.51.100.8:18789,https://198.51.100.8:18789,198.51.100.8:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0262-instance-1,US,provider-0122,mdns,5353,False,False,0,198.51.100.8
gw-0263,198.51.100.9,263,18789,198.51.100.9:18789,https://198.51.100.9:18789,198.51.100.9:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0263-instance-1,US,provider-0123,mdns,5353,False,False,0,198.51.100.9
gw-0264,198.51.100.10,264,18789,198.51.100.10:18789,https://198.51.100.10:18789,198.51.100.10:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0264-instance-1,DE,provider-0118,mdns,5353,False,False,0,198.51.100.10
gw-0265,198.51.100.11,265,18789,198.51.100.11:18789,https://198.51.100.11:18789,198.51.100.11:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0265-instance-1,DE,provider-0118,mdns,5353,False,False,0,198.51.100.11
gw-0266,198.51.100.12,266,18789,198.51.100.12:18789,https://198.51.100.12:18789,198.51.100.12:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0266-instance-1,DE,provider-0124,mdns,5353,False,False,0,198.51.100.12
gw-0267,198.51.100.13,267,18789,198.51.100.13:18789,https://198.51.100.13:18789,198.51.100.13:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0267-instance-1,CN,provider-0125,mdns,5353,False,False,0,198.51.100.13
gw-0268,198.51.100.14,268,18789,198.51.100.14:18789,https://198.51.100.14:18789,198.51.100.14:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0268-instance-1,CN,provider-0125,mdns,5353,False,False,0,198.51.100.14
gw-0269,198.51.100.15,269,48083,198.51.100.15:48083,http://198.51.100.15:48083,198.51.100.15:48083,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0269-instance-1,CN,provider-0126,mdns,5353,False,False,0,198.51.100.15
gw-0270,198.51.100.16,270,18789,198.51.100.16:18789,https://198.51.100.16:18789,198.51.100.16:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0270-instance-1,US,provider-0028,mdns,5353,False,False,0,198.51.100.16
gw-0271,198.51.100.17,271,18789,198.51.100.17:18789,https://198.51.100.17:18789,198.51.100.17:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0271-instance-1,US,provider-0127,mdns,5353,False,False,0,198.51.100.17
gw-0272,198.51.100.18,272,18789,198.51.100.18:18789,https://198.51.100.18:18789,198.51.100.18:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0272-instance-1,US,provider-0028,mdns,5353,False,False,0,198.51.100.18
gw-0273,198.51.100.19,273,18789,198.51.100.19:18789,https://198.51.100.19:18789,198.51.100.19:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0273-instance-1,HK,provider-0128,mdns,5353,False,False,0,198.51.100.19
gw-0274,198.51.100.20,274,18789,198.51.100.20:18789,https://198.51.100.20:18789,198.51.100.20:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0274-instance-1,RU,provider-0119,mdns,5353,False,False,0,198.51.100.20
gw-0275,198.51.100.21,275,18789,198.51.100.21:18789,https://198.51.100.21:18789,198.51.100.21:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0275-instance-1,RU,provider-0119,mdns,5353,False,False,0,198.51.100.21
gw-0276,198.51.100.22,276,18789,198.51.100.22:18789,https://198.51.100.22:18789,198.51.100.22:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0276-instance-1,FI,provider-0129,mdns,5353,False,False,0,198.51.100.22
gw-0277,198.51.100.23,277,18789,198.51.100.23:18789,https://198.51.100.23:18789,198.51.100.23:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0277-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.23
gw-0278,198.51.100.24,278,18789,198.51.100.24:18789,https://198.51.100.24:18789,198.51.100.24:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0278-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.24
gw-0279,198.51.100.25,279,18789,198.51.100.25:18789,https://198.51.100.25:18789,198.51.100.25:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0279-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.25
gw-0280,198.51.100.26,280,18789,198.51.100.26:18789,https://198.51.100.26:18789,198.51.100.26:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0280-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.26
gw-0281,198.51.100.27,281,18789,198.51.100.27:18789,https://198.51.100.27:18789,198.51.100.27:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0281-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.27
gw-0282,198.51.100.28,282,18789,198.51.100.28:18789,https://198.51.100.28:18789,198.51.100.28:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0282-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.28
gw-0283,198.51.100.29,283,18789,198.51.100.29:18789,https://198.51.100.29:18789,198.51.100.29:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0283-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.29
gw-0284,198.51.100.30,284,18789,198.51.100.30:18789,https://198.51.100.30:18789,198.51.100.30:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0284-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.30
gw-0285,198.51.100.31,285,18789,198.51.100.31:18789,https://198.51.100.31:18789,198.51.100.31:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0285-instance-1,NL,provider-0130,mdns,5353,False,False,0,198.51.100.31
gw-0286,198.51.100.32,286,18789,198.51.100.32:18789,https://198.51.100.32:18789,198.51.100.32:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0286-instance-1,JP,provider-0131,mdns,5353,False,False,0,198.51.100.32
gw-0287,198.51.100.33,287,18789,198.51.100.33:18789,https://198.51.100.33:18789,198.51.100.33:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0287-instance-1,US,provider-0132,mdns,5353,False,False,0,198.51.100.33
gw-0288,198.51.100.34,288,18789,198.51.100.34:18789,https://198.51.100.34:18789,198.51.100.34:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0288-instance-1,US,provider-0133,mdns,5353,False,False,0,198.51.100.34
gw-0289,198.51.100.35,289,18789,198.51.100.35:18789,https://198.51.100.35:18789,198.51.100.35:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0289-instance-1,US,provider-0133,mdns,5353,False,False,0,198.51.100.35
gw-0290,198.51.100.36,290,18789,198.51.100.36:18789,https://198.51.100.36:18789,198.51.100.36:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0290-instance-1,KE,provider-0134,mdns,5353,False,False,0,198.51.100.36
gw-0291,198.51.100.37,291,10731,198.51.100.37:10731,http://198.51.100.37:10731,198.51.100.37:10731,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0291-instance-1,CN,provider-0025,mdns,5353,False,False,0,198.51.100.37
gw-0292,198.51.100.38,292,18789,198.51.100.38:18789,https://198.51.100.38:18789,198.51.100.38:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0292-instance-1,JP,provider-0135,mdns,5353,False,False,0,198.51.100.38
gw-0293,198.51.100.39,293,18789,198.51.100.39:18789,https://198.51.100.39:18789,198.51.100.39:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0293-instance-1,JP,provider-0135,mdns,5353,False,False,0,198.51.100.39
gw-0294,198.51.100.40,294,17827,198.51.100.40:17827,http://198.51.100.40:17827,198.51.100.40:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0294-instance-1,HK,provider-0135,mdns,5353,False,False,0,198.51.100.40
gw-0295,198.51.100.41,295,26570,198.51.100.41:26570,http://198.51.100.41:26570,198.51.100.41:26570,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0295-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.41
gw-0296,198.51.100.42,296,18789,198.51.100.42:18789,https://198.51.100.42:18789,198.51.100.42:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0296-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.42
gw-0297,198.51.100.43,297,18789,198.51.100.43:18789,https://198.51.100.43:18789,198.51.100.43:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0297-instance-1,US,provider-0135,mdns,5353,False,False,0,198.51.100.43
gw-0298,198.51.100.44,298,17827,198.51.100.44:17827,http://198.51.100.44:17827,198.51.100.44:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0298-instance-1,HK,provider-0135,mdns,5353,False,False,0,198.51.100.44
gw-0299,198.51.100.45,299,38392,198.51.100.45:38392,http://198.51.100.45:38392,198.51.100.45:38392,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0299-instance-1,SG,provider-0135,mdns,5353,False,False,0,198.51.100.45
gw-0300,198.51.100.46,300,18789,198.51.100.46:18789,https://198.51.100.46:18789,198.51.100.46:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0300-instance-1,ID,provider-0135,mdns,5353,False,False,0,198.51.100.46
gw-0301,198.51.100.47,301,18789,198.51.100.47:18789,https://198.51.100.47:18789,198.51.100.47:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0301-instance-1,ID,provider-0135,mdns,5353,False,False,0,198.51.100.47
gw-0302,198.51.100.48,302,17827,198.51.100.48:17827,http://198.51.100.48:17827,198.51.100.48:17827,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0302-instance-1,HK,provider-0135,mdns,5353,False,False,0,198.51.100.48
gw-0303,198.51.100.49,303,18789,198.51.100.49:18789,https://198.51.100.49:18789,198.51.100.49:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0303-instance-1,SG,provider-0135,mdns,5353,False,False,0,198.51.100.49
gw-0304,198.51.100.50,304,18789,198.51.100.50:18789,https://198.51.100.50:18789,198.51.100.50:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0304-instance-1,TH,provider-0136,mdns,5353,False,False,0,198.51.100.50
gw-0305,198.51.100.51,305,18789,198.51.100.51:18789,https://198.51.100.51:18789,198.51.100.51:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0305-instance-1,US,provider-0137,mdns,5353,False,False,0,198.51.100.51
gw-0306,198.51.100.52,306,18789,198.51.100.52:18789,https://198.51.100.52:18789,198.51.100.52:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0306-instance-1,US,provider-0137,mdns,5353,False,False,0,198.51.100.52
gw-0307,198.51.100.53,307,18789,198.51.100.53:18789,https://198.51.100.53:18789,198.51.100.53:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0307-instance-1,MY,provider-0138,mdns,5353,False,False,0,198.51.100.53
gw-0308,198.51.100.54,308,18789,198.51.100.54:18789,https://198.51.100.54:18789,198.51.100.54:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0308-instance-1,RU,provider-0139,mdns,5353,False,False,0,198.51.100.54
gw-0309,198.51.100.55,309,18789,198.51.100.55:18789,https://198.51.100.55:18789,198.51.100.55:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0309-instance-1,HK,provider-0140,mdns,5353,False,False,0,198.51.100.55
gw-0310,198.51.100.56,310,18789,198.51.100.56:18789,https://198.51.100.56:18789,198.51.100.56:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0310-instance-1,RU,provider-0033,mdns,5353,False,False,0,198.51.100.56
gw-0311,198.51.100.57,311,18789,198.51.100.57:18789,https://198.51.100.57:18789,198.51.100.57:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0311-instance-1,FR,provider-0141,mdns,5353,False,False,0,198.51.100.57
gw-0312,198.51.100.58,312,18789,198.51.100.58:18789,https://198.51.100.58:18789,198.51.100.58:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0312-instance-1,JP,provider-0142,mdns,5353,False,False,0,198.51.100.58
gw-0313,198.51.100.59,313,18789,198.51.100.59:18789,https://198.51.100.59:18789,198.51.100.59:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0313-instance-1,JP,provider-0142,mdns,5353,False,False,0,198.51.100.59
gw-0314,198.51.100.60,314,18789,198.51.100.60:18789,https://198.51.100.60:18789,198.51.100.60:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0314-instance-1,DE,provider-0098,mdns,5353,False,False,0,198.51.100.60
gw-0315,198.51.100.61,315,18789,198.51.100.61:18789,https://198.51.100.61:18789,198.51.100.61:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0315-instance-1,US,provider-0143,mdns,5353,False,False,0,198.51.100.61
gw-0316,198.51.100.62,316,18789,198.51.100.62:18789,https://198.51.100.62:18789,198.51.100.62:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0316-instance-1,JP,provider-0031,mdns,5353,False,False,0,198.51.100.62
gw-0317,198.51.100.63,317,18790,198.51.100.63:18790,http://198.51.100.63:18790,198.51.100.63:18790,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0317-instance-1,JP,provider-0031,mdns,5353,False,False,0,198.51.100.63
gw-0318,198.51.100.64,318,18789,198.51.100.64:18789,https://198.51.100.64:18789,198.51.100.64:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0318-instance-1,GB,provider-0144,mdns,5353,False,False,0,198.51.100.64
gw-0319,198.51.100.65,319,18789,198.51.100.65:18789,https://198.51.100.65:18789,198.51.100.65:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0319-instance-1,DE,provider-0145,mdns,5353,False,False,0,198.51.100.65
gw-0320,198.51.100.66,320,8080,198.51.100.66:8080,http://198.51.100.66:8080,198.51.100.66:8080,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0320-instance-1,DE,provider-0016,mdns,5353,False,False,0,198.51.100.66
gw-0321,198.51.100.67,321,18789,198.51.100.67:18789,https://198.51.100.67:18789,198.51.100.67:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0321-instance-1,DE,provider-0016,mdns,5353,False,False,0,198.51.100.67
gw-0322,198.51.100.68,322,18789,198.51.100.68:18789,https://198.51.100.68:18789,198.51.100.68:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0322-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.68
gw-0323,198.51.100.69,323,18789,198.51.100.69:18789,https://198.51.100.69:18789,198.51.100.69:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0323-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.69
gw-0324,198.51.100.70,324,18789,198.51.100.70:18789,https://198.51.100.70:18789,198.51.100.70:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0324-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.70
gw-0325,198.51.100.71,325,18789,198.51.100.71:18789,https://198.51.100.71:18789,198.51.100.71:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0325-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.71
gw-0326,198.51.100.72,326,18789,198.51.100.72:18789,https://198.51.100.72:18789,198.51.100.72:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0326-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.72
gw-0327,198.51.100.73,327,18789,198.51.100.73:18789,https://198.51.100.73:18789,198.51.100.73:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0327-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.73
gw-0328,198.51.100.74,328,18789,198.51.100.74:18789,https://198.51.100.74:18789,198.51.100.74:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0328-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.74
gw-0329,198.51.100.75,329,18789,198.51.100.75:18789,https://198.51.100.75:18789,198.51.100.75:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0329-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.75
gw-0330,198.51.100.76,330,18789,198.51.100.76:18789,https://198.51.100.76:18789,198.51.100.76:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0330-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.76
gw-0331,198.51.100.77,331,18789,198.51.100.77:18789,https://198.51.100.77:18789,198.51.100.77:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0331-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.77
gw-0332,198.51.100.78,332,18789,198.51.100.78:18789,https://198.51.100.78:18789,198.51.100.78:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0332-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.78
gw-0333,198.51.100.79,333,18789,198.51.100.79:18789,https://198.51.100.79:18789,198.51.100.79:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0333-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.79
gw-0334,198.51.100.80,334,18789,198.51.100.80:18789,https://198.51.100.80:18789,198.51.100.80:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0334-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.80
gw-0335,198.51.100.81,335,18789,198.51.100.81:18789,https://198.51.100.81:18789,198.51.100.81:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0335-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.81
gw-0336,198.51.100.82,336,18789,198.51.100.82:18789,https://198.51.100.82:18789,198.51.100.82:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0336-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.82
gw-0337,198.51.100.83,337,18789,198.51.100.83:18789,https://198.51.100.83:18789,198.51.100.83:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0337-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.83
gw-0338,198.51.100.84,338,18789,198.51.100.84:18789,https://198.51.100.84:18789,198.51.100.84:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0338-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.84
gw-0339,198.51.100.85,339,18789,198.51.100.85:18789,https://198.51.100.85:18789,198.51.100.85:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0339-instance-1,NL,provider-0146,mdns,5353,False,False,0,198.51.100.85
gw-0340,198.51.100.86,340,18789,198.51.100.86:18789,https://198.51.100.86:18789,198.51.100.86:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0340-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.86
gw-0341,198.51.100.87,341,18789,198.51.100.87:18789,https://198.51.100.87:18789,198.51.100.87:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0341-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.87
