anon_id,anon_ip,collection_order,gateway_port,active_target,preferred_url,scanner_input_target,product_confidence,passive_family,passive_family_confidence,top_version,top_version_confidence,top_version_exact,mdns_version,mdns_service_types,mdns_product_markers,mdns_instance_names,country,org,shodan_module,shodan_port,honeypot_probable,proxy_detected,vulnerability_count,public_ip,active_rank,active_priority_score,active_probe_target,active_probed_base,active_product_confidence,active_reachable_status_count,active_has_signal,active_status_distribution_signature,active_status_counts,active_fingerprint_match_count,active_fingerprint_rules,active_matched_version_count,active_matched_versions,active_has_exact_version_match,active_vulnerability_count,active_proxy_detected,active_honeypot_probable,active_observation_count,active_error_count,active_first_error
gw-0445,198.51.100.191,445,18789,198.51.100.191:18789,https://198.51.100.191:18789,198.51.100.191:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0445-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.191,,,,,,,False,,,,,,,,,,,,,
gw-0446,198.51.100.192,446,18789,198.51.100.192:18789,https://198.51.100.192:18789,198.51.100.192:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0446-instance-1,FR,provider-0165,mdns,5353,False,False,0,198.51.100.192,,,,,,,False,,,,,,,,,,,,,
gw-0447,198.51.100.193,447,5353,198.51.100.193:5353,http://198.51.100.193:5353,198.51.100.193:5353,0.55,,,,,False,,,,,CN,provider-0166,mdns,5353,False,False,0,198.51.100.193,,,,,,,False,,,,,,,,,,,,,
gw-0448,198.51.100.194,448,18789,198.51.100.194:18789,https://198.51.100.194:18789,198.51.100.194:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0448-instance-1,CN,provider-0166,mdns,5353,False,False,0,198.51.100.194,,,,,,,False,,,,,,,,,,,,,
gw-0449,198.51.100.195,449,18789,198.51.100.195:18789,https://198.51.100.195:18789,198.51.100.195:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0449-instance-1,JP,provider-0167,mdns,5353,False,False,0,198.51.100.195,,,,,,,False,,,,,,,,,,,,,
gw-0450,198.51.100.196,450,18789,198.51.100.196:18789,https://198.51.100.196:18789,198.51.100.196:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0450-instance-1,HK,provider-0168,mdns,5353,False,False,0,198.51.100.196,,,,,,,False,,,,,,,,,,,,,
gw-0451,198.51.100.197,451,35761,198.51.100.197:35761,http://198.51.100.197:35761,198.51.100.197:35761,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0451-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.197,,,,,,,False,,,,,,,,,,,,,
gw-0452,198.51.100.198,452,20772,198.51.100.198:20772,http://198.51.100.198:20772,198.51.100.198:20772,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0452-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.198,,,,,,,False,,,,,,,,,,,,,
gw-0453,198.51.100.199,453,11560,198.51.100.199:11560,http://198.51.100.199:11560,198.51.100.199:11560,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0453-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.199,,,,,,,False,,,,,,,,,,,,,
gw-0454,198.51.100.200,454,18789,198.51.100.200:18789,https://198.51.100.200:18789,198.51.100.200:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0454-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.200,,,,,,,False,,,,,,,,,,,,,
gw-0455,198.51.100.201,455,18077,198.51.100.201:18077,http://198.51.100.201:18077,198.51.100.201:18077,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0455-instance-1,CN,provider-0002,mdns,5353,False,False,0,198.51.100.201,,,,,,,False,,,,,,,,,,,,,
gw-0456,198.51.100.202,456,18789,198.51.100.202:18789,https://198.51.100.202:18789,198.51.100.202:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0456-instance-1,DE,provider-0057,mdns,5353,False,False,0,198.51.100.202,,,,,,,False,,,,,,,,,,,,,
gw-0457,198.51.100.203,457,18789,198.51.100.203:18789,https://198.51.100.203:18789,198.51.100.203:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0457-instance-1,JP,provider-0057,mdns,5353,False,False,0,198.51.100.203,,,,,,,False,,,,,,,,,,,,,
gw-0458,198.51.100.204,458,18789,198.51.100.204:18789,https://198.51.100.204:18789,198.51.100.204:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0458-instance-1,US,provider-0169,mdns,5353,False,False,0,198.51.100.204,,,,,,,False,,,,,,,,,,,,,
gw-0459,198.51.100.205,459,18889,198.51.100.205:18889,http://198.51.100.205:18889,198.51.100.205:18889,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0459-instance-1,HK,provider-0170,mdns,5353,False,False,0,198.51.100.205,,,,,,,False,,,,,,,,,,,,,
gw-0460,198.51.100.206,460,18789,198.51.100.206:18789,https://198.51.100.206:18789,198.51.100.206:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0460-instance-1,SA,provider-0171,mdns,5353,False,False,0,198.51.100.206,,,,,,,False,,,,,,,,,,,,,
gw-0461,198.51.100.207,461,18789,198.51.100.207:18789,https://198.51.100.207:18789,198.51.100.207:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0461-instance-1,JP,provider-0079,mdns,5353,False,False,0,198.51.100.207,,,,,,,False,,,,,,,,,,,,,
gw-0462,198.51.100.208,462,18789,198.51.100.208:18789,https://198.51.100.208:18789,198.51.100.208:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0462-instance-1,CH,provider-0172,mdns,5353,False,False,0,198.51.100.208,,,,,,,False,,,,,,,,,,,,,
gw-0463,198.51.100.209,463,18789,198.51.100.209:18789,https://198.51.100.209:18789,198.51.100.209:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0463-instance-1,RU,provider-0173,mdns,5353,False,False,0,198.51.100.209,,,,,,,False,,,,,,,,,,,,,
gw-0464,198.51.100.210,464,18789,198.51.100.210:18789,https://198.51.100.210:18789,198.51.100.210:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0464-instance-1,FR,provider-0174,mdns,5353,False,False,0,198.51.100.210,,,,,,,False,,,,,,,,,,,,,
gw-0465,198.51.100.211,465,18789,198.51.100.211:18789,https://198.51.100.211:18789,198.51.100.211:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0465-instance-1,DE,provider-0118,mdns,5353,False,False,0,198.51.100.211,,,,,,,False,,,,,,,,,,,,,
gw-0466,198.51.100.212,466,18789,198.51.100.212:18789,https://198.51.100.212:18789,198.51.100.212:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0466-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.212,,,,,,,False,,,,,,,,,,,,,
gw-0467,198.51.100.213,467,18789,198.51.100.213:18789,https://198.51.100.213:18789,198.51.100.213:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0467-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.213,,,,,,,False,,,,,,,,,,,,,
gw-0468,198.51.100.214,468,18789,198.51.100.214:18789,https://198.51.100.214:18789,198.51.100.214:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0468-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.214,,,,,,,False,,,,,,,,,,,,,
gw-0469,198.51.100.215,469,18789,198.51.100.215:18789,https://198.51.100.215:18789,198.51.100.215:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0469-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.215,,,,,,,False,,,,,,,,,,,,,
gw-0470,198.51.100.216,470,18789,198.51.100.216:18789,https://198.51.100.216:18789,198.51.100.216:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0470-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.216,,,,,,,False,,,,,,,,,,,,,
gw-0471,198.51.100.217,471,18789,198.51.100.217:18789,https://198.51.100.217:18789,198.51.100.217:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0471-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.217,,,,,,,False,,,,,,,,,,,,,
gw-0472,198.51.100.218,472,18789,198.51.100.218:18789,https://198.51.100.218:18789,198.51.100.218:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0472-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.218,,,,,,,False,,,,,,,,,,,,,
gw-0473,198.51.100.219,473,18789,198.51.100.219:18789,https://198.51.100.219:18789,198.51.100.219:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0473-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.219,,,,,,,False,,,,,,,,,,,,,
gw-0474,198.51.100.220,474,18789,198.51.100.220:18789,https://198.51.100.220:18789,198.51.100.220:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0474-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.220,,,,,,,False,,,,,,,,,,,,,
gw-0475,198.51.100.221,475,18789,198.51.100.221:18789,https://198.51.100.221:18789,198.51.100.221:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0475-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.221,,,,,,,False,,,,,,,,,,,,,
gw-0476,198.51.100.222,476,59999,198.51.100.222:59999,http://198.51.100.222:59999,198.51.100.222:59999,0.55,,,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0476-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.222,,,,,,,False,,,,,,,,,,,,,
gw-0477,198.51.100.223,477,18789,198.51.100.223:18789,https://198.51.100.223:18789,198.51.100.223:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0477-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.223,,,,,,,False,,,,,,,,,,,,,
gw-0478,198.51.100.224,478,18789,198.51.100.224:18789,https://198.51.100.224:18789,198.51.100.224:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0478-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.224,,,,,,,False,,,,,,,,,,,,,
gw-0479,198.51.100.225,479,18789,198.51.100.225:18789,https://198.51.100.225:18789,198.51.100.225:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0479-instance-1,RU,provider-0175,mdns,5353,False,False,0,198.51.100.225,,,,,,,False,,,,,,,,,,,,,
gw-0480,198.51.100.226,480,18789,198.51.100.226:18789,https://198.51.100.226:18789,198.51.100.226:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0480-instance-1,DE,provider-0176,mdns,5353,False,False,0,198.51.100.226,,,,,,,False,,,,,,,,,,,,,
gw-0481,198.51.100.227,481,18789,198.51.100.227:18789,https://198.51.100.227:18789,198.51.100.227:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0481-instance-1,DE,provider-0177,mdns,5353,False,False,0,198.51.100.227,,,,,,,False,,,,,,,,,,,,,
gw-0482,198.51.100.228,482,18789,198.51.100.228:18789,https://198.51.100.228:18789,198.51.100.228:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0482-instance-1,UA,provider-0178,mdns,5353,False,False,0,198.51.100.228,,,,,,,False,,,,,,,,,,,,,
gw-0483,198.51.100.229,483,18789,198.51.100.229:18789,https://198.51.100.229:18789,198.51.100.229:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0483-instance-1,LV,,mdns,5353,False,False,0,198.51.100.229,,,,,,,False,,,,,,,,,,,,,
gw-0484,198.51.100.230,484,18789,198.51.100.230:18789,https://198.51.100.230:18789,198.51.100.230:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0484-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.230,,,,,,,False,,,,,,,,,,,,,
gw-0485,198.51.100.231,485,18789,198.51.100.231:18789,https://198.51.100.231:18789,198.51.100.231:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0485-instance-1,AE,provider-0036,mdns,5353,False,False,0,198.51.100.231,,,,,,,False,,,,,,,,,,,,,
gw-0486,198.51.100.232,486,18789,198.51.100.232:18789,https://198.51.100.232:18789,198.51.100.232:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0486-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.232,,,,,,,False,,,,,,,,,,,,,
gw-0487,198.51.100.233,487,18789,198.51.100.233:18789,https://198.51.100.233:18789,198.51.100.233:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0487-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.233,,,,,,,False,,,,,,,,,,,,,
gw-0488,198.51.100.234,488,18789,198.51.100.234:18789,https://198.51.100.234:18789,198.51.100.234:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,clawdbot;openclaw;openclaw-gw,gw-0488-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.234,,,,,,,False,,,,,,,,,,,,,
gw-0489,198.51.100.235,489,18789,198.51.100.235:18789,https://198.51.100.235:18789,198.51.100.235:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0489-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.235,,,,,,,False,,,,,,,,,,,,,
gw-0490,198.51.100.236,490,18789,198.51.100.236:18789,https://198.51.100.236:18789,198.51.100.236:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0490-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.236,,,,,,,False,,,,,,,,,,,,,
gw-0491,198.51.100.237,491,18789,198.51.100.237:18789,https://198.51.100.237:18789,198.51.100.237:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0491-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.237,,,,,,,False,,,,,,,,,,,,,
gw-0492,198.51.100.238,492,18789,198.51.100.238:18789,https://198.51.100.238:18789,198.51.100.238:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0492-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.238,,,,,,,False,,,,,,,,,,,,,
gw-0493,198.51.100.239,493,18789,198.51.100.239:18789,https://198.51.100.239:18789,198.51.100.239:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0493-instance-1,FR,provider-0058,mdns,5353,False,False,0,198.51.100.239,,,,,,,False,,,,,,,,,,,,,
gw-0494,198.51.100.240,494,18789,198.51.100.240:18789,https://198.51.100.240:18789,198.51.100.240:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0494-instance-1,US,provider-0179,mdns,5353,False,False,0,198.51.100.240,,,,,,,False,,,,,,,,,,,,,
gw-0495,198.51.100.241,495,18789,198.51.100.241:18789,https://198.51.100.241:18789,198.51.100.241:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0495-instance-1,DE,provider-0036,mdns,5353,False,False,0,198.51.100.241,,,,,,,False,,,,,,,,,,,,,
gw-0496,198.51.100.242,496,18789,198.51.100.242:18789,https://198.51.100.242:18789,198.51.100.242:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0496-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.242,,,,,,,False,,,,,,,,,,,,,
gw-0497,198.51.100.243,497,18789,198.51.100.243:18789,https://198.51.100.243:18789,198.51.100.243:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0497-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.243,,,,,,,False,,,,,,,,,,,,,
gw-0498,198.51.100.244,498,18789,198.51.100.244:18789,https://198.51.100.244:18789,198.51.100.244:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0498-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.244,,,,,,,False,,,,,,,,,,,,,
gw-0499,198.51.100.245,499,18789,198.51.100.245:18789,https://198.51.100.245:18789,198.51.100.245:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,claw gateway;openclaw;openclaw-gw,gw-0499-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.245,,,,,,,False,,,,,,,,,,,,,
gw-0500,198.51.100.246,500,18789,198.51.100.246:18789,https://198.51.100.246:18789,198.51.100.246:18789,0.55,openclaw_mdns_gateway_advertisement,0.94,,,False,,_openclaw-gw._tcp.local,openclaw;openclaw-gw,gw-0500-instance-1,FI,provider-0036,mdns,5353,False,False,0,198.51.100.246,,,,,,,False,,,,,,,,,,,,,
